# Column 1: pressure in bar (1e-8 to 100)
# Column 2: Cr equilibrium condensation temperature in K
# Column 3: Fe equilibrium condensation temperature in K
# Column 4: Mg2SiO4 equilibrium condensation temperature in K
# Column 5: MgSiO3 equilibrium condensation temperature in K
# Column 6: Mn equilibrium condensation temperature in K
# Column 7: MnS equilibrium condensation temperature in K
# Column 8: Na2S equilibrium condensation temperature in K
# Column 9: ZnS equilibrium condensation temperature in K
# Column 10: KCl equilibrium condensation temperature in K
# Column 11: NH4SH equilibrium condensation temperature in K
# Column 12: H2S equilibrium condensation temperature in K
# Column 13: NH4H2PO4 equilibrium condensation temperature in K
1.732e-05  1066.64  1218.92  1193.11  1159.24   742.29   972.14   687.18   595.72   570.06   137.35    73.72   230.09
2.185e-05  1072.26  1226.17  1198.45  1164.01   746.32   976.16   690.63   597.98   572.96   138.14    74.19   231.27
2.757e-05  1077.93  1233.50  1203.84  1168.82   750.39   980.22   694.12   600.27   575.89   138.95    74.67   232.46
3.478e-05  1083.66  1240.92  1209.28  1173.66   754.51   984.31   697.63   602.57   578.85   139.76    75.15   233.67
4.387e-05  1089.45  1248.43  1214.76  1178.55   758.67   988.43   701.19   604.88   581.83   140.58    75.64   234.89
5.535e-05  1095.30  1256.02  1220.30  1183.47   762.87   992.59   704.78   607.22   584.85   141.42    76.14   236.12
6.983e-05  1101.21  1263.71  1225.88  1188.44   767.12   996.79   708.41   609.57   587.90   142.26    76.64   237.36
8.810e-05  1107.19  1271.48  1231.52  1193.45   771.42  1001.01   712.07   611.94   590.98   143.11    77.15   238.62
1.111e-04  1113.23  1279.35  1237.21  1198.50   775.76  1005.28   715.77   614.33   594.09   143.97    77.66   239.89
1.402e-04  1119.34  1287.31  1242.94  1203.59   780.16  1009.58   719.51   616.74   597.24   144.84    78.19   241.17
1.769e-04  1125.51  1295.37  1248.74  1208.73   784.60  1013.92   723.29   619.17   600.42   145.73    78.71   242.47
2.232e-04  1131.75  1303.53  1254.58  1213.91   789.09  1018.29   727.10   621.61   603.63   146.62    79.25   243.78
2.815e-04  1138.05  1311.79  1260.48  1219.14   793.63  1022.70   730.96   624.08   606.87   147.52    79.79   245.11
3.552e-04  1144.43  1320.16  1266.44  1224.41   798.23  1027.15   734.86   626.56   610.15   148.44    80.34   246.44
4.481e-04  1150.88  1328.63  1272.45  1229.72   802.87  1031.64   738.80   629.07   613.47   149.36    80.90   247.80
5.653e-04  1157.40  1337.21  1278.52  1235.08   807.57  1036.17   742.78   631.59   616.82   150.30    81.47   249.17
7.132e-04  1164.00  1345.90  1284.65  1240.49   812.33  1040.74   746.80   634.14   620.21   151.25    82.04   250.55
8.998e-04  1170.67  1354.70  1290.83  1245.95   817.14  1045.34   750.87   636.71   623.63   152.21    82.62   251.95
1.135e-03  1177.42  1363.62  1297.08  1251.45   822.01  1049.99   754.98   639.29   627.10   153.19    83.21   253.37
