# Column 1: pressure in bar (1e-8 to 100)
# Column 2: Cr equilibrium condensation temperature in K
# Column 3: Fe equilibrium condensation temperature in K
# Column 4: Mg2SiO4 equilibrium condensation temperature in K
# Column 5: MgSiO3 equilibrium condensation temperature in K
# Column 6: Mn equilibrium condensation temperature in K
# Column 7: MnS equilibrium condensation temperature in K
# Column 8: Na2S equilibrium condensation temperature in K
# Column 9: ZnS equilibrium condensation temperature in K
# Column 10: KCl equilibrium condensation temperature in K
# Column 11: NH4SH equilibrium condensation temperature in K
# Column 12: H2S equilibrium condensation temperature in K
# Column 13: NH4H2PO4 equilibrium condensation temperature in K
1.732e-05  1124.99  1294.76  1306.97  1261.63   742.29  1058.60   742.29   644.07   600.15   145.66    78.68   247.15
2.185e-05  1131.24  1302.94  1313.38  1267.28   746.32  1063.37   746.32   646.71   603.36   146.55    79.22   248.52
2.757e-05  1137.55  1311.23  1319.86  1272.98   750.39  1068.19   750.39   649.39   606.61   147.46    79.76   249.90
3.478e-05  1143.94  1319.62  1326.40  1278.73   754.51  1073.05   754.51   652.08   609.89   148.37    80.32   251.29
4.387e-05  1150.39  1328.11  1333.00  1284.54   758.67  1077.95   758.67   654.79   613.21   149.30    80.88   252.70
5.535e-05  1156.92  1336.71  1339.67  1290.39   762.87  1082.90   762.87   657.53   616.56   150.24    81.44   254.13
6.983e-05  1163.52  1345.41  1346.40  1296.30   767.12  1087.89   767.12   660.29   619.95   151.19    82.02   255.57
8.810e-05  1170.19  1354.23  1353.20  1302.26   771.42  1092.93   771.42   663.07   623.38   152.15    82.60   257.03
1.111e-04  1176.94  1363.15  1360.07  1308.27   775.76  1098.01   775.76   665.88   626.84   153.13    83.19   258.50
1.402e-04  1183.76  1372.19  1367.01  1314.34   780.16  1103.14   780.16   668.71   630.34   154.12    83.79   259.99
1.769e-04  1190.67  1381.35  1374.01  1320.47   784.60  1108.32   784.60   671.56   633.88   155.11    84.40   261.50
