# Column 1: pressure in bar (1e-8 to 100)
# Column 2: Cr equilibrium condensation temperature in K
# Column 3: Fe equilibrium condensation temperature in K
# Column 4: Mg2SiO4 equilibrium condensation temperature in K
# Column 5: MgSiO3 equilibrium condensation temperature in K
# Column 6: Mn equilibrium condensation temperature in K
# Column 7: MnS equilibrium condensation temperature in K
# Column 8: Na2S equilibrium condensation temperature in K
# Column 9: ZnS equilibrium condensation temperature in K
# Column 10: KCl equilibrium condensation temperature in K
# Column 11: NH4SH equilibrium condensation temperature in K
# Column 12: H2S equilibrium condensation temperature in K
# Column 13: NH4H2PO4 equilibrium condensation temperature in K
 0.1097E-03  1328.31  1567.25  1696.34  1601.06   775.44  1345.89   931.45   799.90   704.15   175.31    96.88   305.80
 0.1385E-03  1337.03  1579.25  1707.16  1610.18   779.84  1353.62   937.81   803.99   708.58   176.61    97.69   307.89
 0.1748E-03  1345.86  1591.43  1718.12  1619.39   784.29  1361.44   944.25   808.13   713.07   177.92    98.52   310.01
 0.2205E-03  1354.81  1603.81  1729.23  1628.72   788.78  1369.35   950.78   812.31   717.61   179.26    99.37   312.16
 0.2783E-03  1363.88  1616.38  1740.48  1638.15   793.34  1377.35   957.40   816.53   722.21   180.62   100.23   314.34
 0.3511E-03  1373.08  1629.15  1751.87  1647.69   797.94  1385.44   964.11   820.79   726.87   182.00   101.10   316.56
 0.4431E-03  1382.40  1642.12  1763.42  1657.35   802.60  1393.63   970.92   825.10   731.60   183.39   101.99   318.80
 0.5591E-03  1391.84  1655.30  1775.12  1667.12   807.31  1401.92   977.82   829.46   736.38   184.82   102.89   321.07
 0.7055E-03  1401.42  1668.69  1786.97  1677.00   812.08  1410.31   984.82   833.86   741.22   186.26   103.82   323.38
 0.8902E-03  1411.13  1682.30  1798.99  1687.00   816.90  1418.80   991.93   838.31   746.14   187.72   104.75   325.72
 0.1123E-02  1420.97  1696.13  1811.16  1697.12   821.78  1427.39   999.14   842.80   751.11   189.21   105.71   328.10
 0.1417E-02  1430.95  1710.20  1823.51  1707.37   826.73  1436.09  1006.45   847.35   756.15   190.73   106.68   330.51
 0.1789E-02  1441.07  1724.50  1836.02  1717.73   831.73  1444.89  1013.87   851.94   761.26   192.26   107.67   332.95
 0.2257E-02  1451.34  1739.04  1848.70  1728.23   836.79  1453.80  1021.40   856.58   766.45   193.83   108.68   335.43
 0.2848E-02  1461.75  1753.83  1861.57  1738.85   841.91  1462.82  1029.05   861.28   771.70   195.41   109.71   337.95
 0.3594E-02  1472.32  1768.87  1874.61  1749.61   847.10  1471.96  1036.81   866.03   777.02   197.03   110.76   340.51
 0.4535E-02  1483.04  1784.17  1887.84  1760.50   852.35  1481.21  1044.68   870.83   782.42   198.67   111.83   343.11
 0.5722E-02  1493.92  1799.74  1901.25  1771.53   857.67  1490.58  1052.68   875.68   787.89   200.34   112.92   345.74
 0.7221E-02  1504.95  1815.58  1914.86  1782.69   863.05  1500.06  1060.80   880.58   793.44   202.03   114.03   348.42
 0.9112E-02  1516.15  1831.70  1928.66  1794.00   868.50  1509.67  1069.05   885.55   799.07   203.76   115.16   351.14
 0.1150E-01  1527.53  1848.12  1942.66  1805.45   874.02  1519.40  1077.43   890.57   804.78   205.51   116.32   353.90
 0.1451E-01  1539.06  1864.83  1956.87  1817.05   879.61  1529.26  1085.94   895.64   810.57   207.30   117.50   356.70
 0.1831E-01  1550.78  1881.84  1971.29  1828.79   885.28  1539.24  1094.58   900.78   816.45   209.12   118.70   359.55
 0.2310E-01  1562.68  1899.17  1985.92  1840.70   891.01  1549.36  1103.36   905.97   822.41   210.97   119.93   362.45
 0.2915E-01  1574.76  1916.82  2000.77  1852.75   896.82  1559.61  1112.29   911.22   828.46   212.85   121.18   365.39
 0.3678E-01  1587.03  1934.80  2015.84  1864.97   902.71  1570.00  1121.36   916.54   834.60   214.77   122.46   368.38
 0.4642E-01  1599.49  1953.13  2031.14  1877.35   908.68  1580.53  1130.58   921.91   840.83   216.72   123.77   371.43
 0.5857E-01  1612.15  1971.80  2046.68  1889.89   914.72  1591.20  1139.96   927.35   847.16   218.70   125.10   374.52
 0.7391E-01  1625.01  1990.83  2062.46  1902.60   920.85  1602.01  1149.49   932.86   853.58   220.73   126.47   377.66
 0.9326E-01  1638.07  2010.23  2078.48  1915.49   927.06  1612.97  1159.18   938.43   860.09   222.79   127.86   380.86
